HV : 111.063
=============================================
indexNashBest :12
=============================================
 Nash[indexNashBest] : 0.130644
=============================================
 NASHEJ[k] , Interf cost , Sep cost 

0 , 66.7503 ,  9.99683e+06 , 1049
1 , 2.35034 ,  152345 , 2166
2 , 3.39465 ,  537248 , 1163
3 , 91.8362 ,  1.38171e+07 , 677
4 , 2.42744 ,  350461 , 1350
5 , 2.2502 ,  150700 , 2108
6 , 2.21746 ,  152458 , 2079
7 , 2.76303 ,  333186 , 1644
8 , 10.9937 ,  1.77919e+06 , 680
9 , 1.50781 ,  370205 , 665
10 , 2.16259 ,  151378 , 2048
11 , 2.15368 ,  151195 , 2043
12 , 0.130644 ,  166749 , 658
13 , 2.24578 ,  148898 , 2113
14 , 2.14941 ,  152619 , 2034
15 , 6.9281 ,  1.17704e+06 , 666
16 , 52.6064 ,  7.42035e+06 , 3106
17 , 66.2687 ,  1.00102e+07 , 677
18 , 2.1614 ,  150744 , 2050
19 , 4.19038 ,  768033 , 672
20 , 2.2995 ,  152094 , 2134
21 , 0.18738 ,  166048 , 698
22 , 86.86 ,  1.28207e+07 , 1794
23 , 1.52295 ,  368343 , 683
24 , 132.157 ,  1.98227e+07 , 669
25 , 6.83685 ,  1.16689e+06 , 651
26 , 3.0633 ,  562473 , 837
27 , 2.26134 ,  154417 , 2099
28 , 3.44341 ,  352153 , 2004
29 , 2.22429 ,  149130 , 2098
