HV : 73.9664
=============================================
indexNashBest :875
=============================================
 Nash[indexNashBest] : 0
=============================================
 NASHEJ[k] , Interf cost , Sep cost 

0 , 0.135178 ,  11114.9 , 47
1 , 0.164808 ,  11405 , 42
2 , 3.65717 ,  45599.8 , 0
3 , 0.258792 ,  12325.2 , 41
4 , 4.29215 ,  51817.1 , 0
5 , 0.596739 ,  15634.2 , 2
6 , 0.125001 ,  11015.2 , 14
7 , 0.144965 ,  11210.7 , 49
8 , 0.25168 ,  12255.6 , 1
9 , 4.42645 ,  53132.1 , 0
10 , 0.232547 ,  12068.2 , 42
11 , 0.198307 ,  11733 , 38
12 , 0.176029 ,  11514.9 , 46
13 , 0.141402 ,  11175.8 , 47
14 , 0.163913 ,  11396.2 , 41
15 , 0.204595 ,  11794.6 , 40
16 , 0.182808 ,  11581.2 , 39
17 , 2.82241 ,  37426.4 , 13
18 , 0.203046 ,  11779.4 , 43
19 , 4.12481 ,  50178.6 , 0
20 , 3.14378 ,  40573 , 1
21 , 0.110037 ,  10868.7 , 35
22 , 0.220302 ,  11948.4 , 2
23 , 0.139774 ,  11159.9 , 23
24 , 2.12441 ,  30592.1 , 1
25 , 1.48087 ,  24291 , 1
26 , 0.124183 ,  11007.2 , 14
27 , 0.220583 ,  11951.1 , 34
28 , 1.00582 ,  19639.6 , 0
29 , 0.208768 ,  11835.4 , 41
30 , 0.206146 ,  11809.7 , 41
31 , 1.2382 ,  21914.9 , 13
32 , 0.168897 ,  11445 , 48
33 , 1.76107 ,  27034.5 , 0
34 , 0.277051 ,  12504 , 0
35 , 0.338433 ,  13105 , 37
36 , 0.179918 ,  11552.9 , 1
37 , 0.217142 ,  11917.4 , 37
38 , 0.245689 ,  12196.9 , 30
39 , 0.204883 ,  11797.4 , 35
40 , 0.261086 ,  12347.7 , 5
41 , 0.230446 ,  12047.7 , 15
42 , 0.256038 ,  12298.3 , 33
43 , 0.265265 ,  12388.6 , 0
44 , 0.249034 ,  12229.7 , 43
45 , 0.266649 ,  12402.2 , 38
46 , 0.123272 ,  10998.3 , 21
47 , 0.223529 ,  11979.9 , 47
48 , 0.275318 ,  12487 , 2
49 , 0.223799 ,  11982.6 , 38
50 , 0.2007 ,  11756.4 , 45
51 , 0.209293 ,  11840.6 , 40
52 , 0.11945 ,  10960.9 , 39
53 , 0.132039 ,  11084.1 , 41
54 , 0.234541 ,  12087.8 , 0
55 , 0.219423 ,  11939.8 , 1
56 , 3.25944 ,  41705.5 , 0
57 , 0.261793 ,  12354.6 , 42
58 , 0.279237 ,  12525.4 , 41
59 , 0.163606 ,  11393.2 , 41
60 , 0.338709 ,  13107.7 , 29
61 , 1.48539 ,  24335.2 , 3
62 , 0.241418 ,  12155.1 , 47
63 , 1.26751 ,  22201.9 , 0
64 , 4.52495 ,  54096.5 , 0
65 , 0.122844 ,  10994.1 , 43
66 , 0.126891 ,  11033.7 , 40
67 , 0.317807 ,  12903.1 , 2
68 , 0.338178 ,  13102.5 , 1
69 , 0.200115 ,  11750.7 , 30
70 , 0.118388 ,  10950.5 , 35
71 , 0.117719 ,  10943.9 , 33
72 , 4.55799 ,  54420 , 0
73 , 0.156858 ,  11327.2 , 40
74 , 0.244342 ,  12183.7 , 1
75 , 3.52524 ,  44308.1 , 0
76 , 0.192661 ,  11677.7 , 0
77 , 0.437141 ,  14071.5 , 3
78 , 0.155483 ,  11313.7 , 42
79 , 0.291401 ,  12644.5 , 37
80 , 0.297276 ,  12702 , 1
81 , 0.234492 ,  12087.3 , 19
82 , 0.216328 ,  11909.4 , 18
83 , 0.169938 ,  11455.2 , 36
84 , 0.281098 ,  12543.6 , 34
85 , 0.125971 ,  11024.7 , 45
86 , 0.199035 ,  11740.1 , 48
87 , 0.283106 ,  12563.3 , 0
88 , 0.154977 ,  11308.7 , 41
89 , 0.885214 ,  18458.7 , 0
90 , 0.130487 ,  11068.9 , 36
91 , 1.54881 ,  24956.2 , 0
92 , 2.75696 ,  36785.6 , 0
93 , 0.174589 ,  11500.8 , 48
94 , 0.19519 ,  11702.5 , 29
95 , 0.132704 ,  11090.7 , 33
96 , 1.48055 ,  24287.8 , 0
97 , 0.154625 ,  11305.3 , 10
98 , 0.275075 ,  12484.7 , 39
99 , 0.029779 ,  10082.9 , 45
100 , 0.549738 ,  15174 , 1
101 , 4.62919 ,  55117.2 , 0
102 , 0.175879 ,  11513.4 , 47
103 , 4.35463 ,  52428.9 , 0
104 , 0.266324 ,  12399 , 33
105 , 0.295705 ,  12686.7 , 35
106 , 0.152552 ,  11285 , 38
107 , 4.47816 ,  53638.4 , 0
108 , 4.61617 ,  54989.7 , 0
109 , 0.100304 ,  10773.4 , 41
110 , 0.292209 ,  12652.4 , 1
111 , 0.249678 ,  12236 , 0
112 , 0.191122 ,  11662.6 , 34
113 , 0.157047 ,  11329 , 17
114 , 0.205652 ,  11804.9 , 40
115 , 0.257628 ,  12313.8 , 0
116 , 0.215585 ,  11902.2 , 38
117 , 0.0854406 ,  10627.9 , 12
118 , 0.17451 ,  11500 , 46
119 , 0.439701 ,  14096.6 , 1
120 , 0.119971 ,  10966 , 37
121 , 0.209549 ,  11843.1 , 34
122 , 0.167064 ,  11427.1 , 16
123 , 0.21581 ,  11904.4 , 0
124 , 0.192165 ,  11672.9 , 38
125 , 4.56432 ,  54482 , 0
126 , 4.66451 ,  55463 , 0
127 , 0.175745 ,  11512.1 , 46
128 , 0.176857 ,  11523 , 31
129 , 0.39211 ,  13630.6 , 0
130 , 0.170933 ,  11465 , 42
131 , 2.60572 ,  35304.7 , 0
132 , 0.293539 ,  12665.4 , 1
133 , 0.194085 ,  11691.7 , 43
134 , 1.00703 ,  19651.5 , 1
135 , 0.172085 ,  11476.2 , 40
136 , 0.857868 ,  18191 , 2
137 , 0.169331 ,  11449.3 , 44
138 , 0.303472 ,  12762.7 , 1
139 , 0.312111 ,  12847.3 , 0
140 , 0.221696 ,  11962 , 39
141 , 0.188302 ,  11635 , 48
142 , 0.193803 ,  11688.9 , 34
143 , 0.149552 ,  11255.6 , 42
144 , 0.127547 ,  11040.2 , 36
145 , 0.304103 ,  12768.9 , 38
146 , 3.11823 ,  40322.8 , 0
147 , 0.228898 ,  12032.5 , 1
148 , 0.0990989 ,  10761.6 , 16
149 , 0.119785 ,  10964.2 , 51
150 , 0.211047 ,  11857.7 , 43
151 , 0.157609 ,  11334.5 , 15
152 , 0.113396 ,  10901.6 , 48
153 , 0.250486 ,  12243.9 , 1
